Grupo de documentos,Nome do documento,Ano,Conceito,Segmento,Cobertura %,Página,classification
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"12 — 
habla sido escamoteada, llevada a Londres y depositada en manos de lord 
Bathurst, secretario de Guerra y de Colonias. Una diligente búsqueda en 
los Archivos Públicos, sin embargo, no me permitió descubrir los ansiados 
papeles. Supuse que, de acuerdo con una costumbre de aquel tiempo según 
la cual un ministro inglés consideraba los documentos oficiales acumulados 
durante su mandato como pertenecientes a su archivo privado, y no al archivo ",0.0341352,9,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Miran-da celebró enlace con María Francisca Ravelo. Fruto de su matrimonio  fué Sebastián de Miranda quien, en su juventud, emigró a Venezuela y 
se radicó en Caracas. Allí se dedicó al comercio de lencería. Como no era 
criollo, difícilmente pudo gozar de muy alta estima por parte de la aris-tocracia colonial.  Sin embargo, resulta que, en 1749, aliado de los criollos prominentes,  Sebastián de Miranda apoyó la protesta armada de estos coloniales, que 
objetaban las transacciones de la Compañía de Guipúzcoa, a la cual el 
gobierno español había concedido el monopolio del comercio de Vene-zuela4. Sus negocios prosperaron evidentemente, pues en ",0.0491637,19,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"los 
archivos mejicanos. En todo caso, difícil sería suponer que la educación 
universitaria despertó en él un espíritu de descontento Con el régimen 
existente. Poco después de abandonar Sebastián Francisco las aulas de 
la Universidad de Caracas, ocurrieron acontecimientos que pueden muy 
bien haber provocado su disidencia con la sociedad colonial. 
El 22 de abril de 1769, el capitán general Solano concedió a Sebastián 
de Miranda honorable relevo de su cargo de capitán de milicias y declaró 
que había servido lealmente al gobierno español, en varios puestos, du-rante veinte años. La decisión de Solano de que el capitán Miranda con-servara los ",0.0493147,21,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"quienes declaraban  que Sebastián Francisco de Miranda era feligrés de su iglesia y soltero,  sin compromiso de matrimonio. Manifestaban luego, que siempre había 
vivido bajo la autoridad de sus padres y llevado vida regular, sin dar el 
menor motivo de queja acerca de su conducta3. Dos funcionarios fisca-les de la colonia, llamados Manuel de Salas y Juan Vicente de Bolívar,  también formularon declaraciones acerca de la conducta del joven: el 
padre de Bolívar, el Libertador, firmó un certificado que declaraba que 
«Don Sebastián Francisco de Miranda, vecino de esta ciudad» nada 
debía al tesoro real. Ambos funcionarios atestiguaban que «en todos ",0.0494658,23,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"el embajador francés en Madrid, negoció un tratado secreto 
con el conde de Floridablanca, ministro de relaciones exteriores de España,  que arrastró a la aliada de Francia a la Revolución Norteamericana. Con 
intenso horror de algunos publicistas de España, este país ayudó, por 
consiguiente, a los revolucionarios de las Trece Colonias. 
Al llegar a Cádiz, procedente de Madrid, dice Miranda que el ins-pector general del ejército español le acusó privadamente de tratar de 
«subvertir las leyes del Reino» por sus importunidades, y le expresó que,  si lo deseaba, podía dirigirse a las Indias en una flota que estaba anclada 
en el ",0.0479554,32,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"ibídem, t. XXI. 
4 Ibídem, t. IV. 
6 José de Gálvez a Cagigal, noviembre 2, 1781 (copia), ibídem. 
Destacamentos de las tropas de Navia fueron empleados para re-forzar las guarniciones españolas en Cuba y Puerto Rico. Los españoles  y sus aliados franceses hicieron, muy luego, preparativos para atacar a  
ciertas colonias inglesas. A principios de abril de 1781, en compañía del 
general Cagigal que actuaba como gobernador de Cuba, Miranda partió 
de La Habana con una expedición encargada de apoyar a Bernardo de 
Gálvez, gobernador de La Luisiana, quien, después de capturar los pues-tos ingleses de Baton Rouge, Natchez y Mobile,",0.0478798,34,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"nombrado gobernador de Cuba,  los esfuerzos de Urunuela para que el sospechoso fuera a parar a la cárcel 
parecieron destinados a triunfar. A esta altura de la crisis en el destino 
de Miranda, llegó a las Antillas el rumor de que se realizaban negociacio-nes de paz entre Inglaterra y sus colonias sublevadas. 
1 Memoria sucinta, junio 30, 1783, Sp. MSS., t. CI. 
2 Vrunuela a José de Gálvez, abril 19, 1783, A. G. I., audiencia de Santo Domin-go, 84-2-9; agregado en Allwood a Stoney, diciembre 23, 1783, F. O., 72/2. 
3 Declaración que hizo en Cádiz don Manuel de Cagigal ",0.0433486,38,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"nuestra autorización y consenti-miento totales. Finalmente, si lo juzgáis conveniente, podéis tratar con 
potencias extranjeras para redimirnos de este maldito cautiverio»1. 
1 Copia, Mir. MSS., t. XLV. En una memoria dirigida a William Pitt, el 18 de 
marzo de 1799, Miranda declaró que en 1782 recibió proposiciones revolucionarias 
de coloniales hispanoamericanos. Ver Pie. MSS., t. XXIV, f. 150. 
Una exposición de los sentimientos y las intenciones de Miranda en 
este momento crítico se encuentra en dos cartas que dirigió de Matanzas 
al general Cagigal, el 16 de abril de 1783. En la primera declara que 
mientras recalaba el buque en ",0.048484,40,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"hacia el Rey, se 
había transformado en un hombre lleno de resentimientos, cuya fidelidad 
muy bien podía ser sospechada. Breves contactos con los ingleses habían 
despertado en él una respetuosa admiración por la sociedad y las institu-ciones de Inglaterra. Secretamente, estaba reuniendo datos acerca de la  actitud de los españoles coloniales con respecto a la Madre Patria. Aun-que sus oprimidos compatriotas de Venezuela le habían dirigido llamados,  consideró sensato postergar la acción hasta que se reconociera la inde-pendencia de las Trece Colonias, paso que parecía considerar como un  preliminar indispensable para la emancipación hispanoamericana. 
Al prestar servicio bajo la bandera española ",0.0533173,42,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"CAPÍTULO III 
Jira por los Estados Unidos 
El joven venezolano puso los ojos en los Estados Unidos en un mo-mento interesante. Se había librado la última batalla de la Revolución  Norteamericana. Un tratado preliminar de paz entre Inglaterra y las 
Trece Colonias se había firmado en París el 30 de noviembre de 1782,  y dos meses más tarde, los artículos preliminares de la paz eran subs-criptos por Inglaterra, Francia y España. El 11 de abril de 1783, Elias  Boudinot, presidente del Congreso Continental, dió una proclama anun-ciando la cesación de las hostilidades ",0.042971,44,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"norteamericana2. El criollo le predijo aparente-mente que en breve estallaría en la América del Sur un movimiento  semejante a la revolución que acababa de terminar en la América del 
Norte. Miranda dió a Barbé-Marbois la impresión de que había mencio-nado a funcionarios españoles la necesidad de admitir extranjeros en las 
colonias de España y había confiado a esos funcionarios que un alza-miento de los aborígenes mejicanos, en 1778, era «una advertencia de la 
mayor importancia»3. 
Cuando se supo públicamente en Filadelfia que el locuaz coronel era 
desertor del servicio español, dejó de gozar de popularidad en los círcu-los diplomáticos. En ",0.0491637,50,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"el año de 1784 en la Ciudad de New York, se formó el 
proyecto actual de la Yndependencia, y Libertad de todo el Continente 
Hispano-Americano con la Cooperación de la Ynglaterra; tanto mas  interesada, quanto que la España avia dado ia al Exemplo, forzándola á 
reconocer la independencia de sus Colonias en el proprio Continente»4. 
Entre los papeles relativos a su gira norteamericana, conservados por el 
conspirador, hay un ejemplar de «Letters from Phocion» en que Hamilton 
confesaba que «la influencia de nuestro ejemplo» había «penetrado en 
las obscuras regiones del despotismo» y «mostrado el camino a investi-gaciones que podían ",0.048333,54,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"a Arístides. Miranda registró su pare-’  cer de que los libros de la biblioteca pública de Hartford eran más leídos  que los volúmenes tan cuidadosamente conservados en la del Escoiial. 
Concurrió a un té en la casa que otrora ocupara Silas Deane, el primer 
agente en Francia de las Trece Colonias. De Middletown, donde conversó 
con algunos oficiales que habían luchado durante la guerra de la Revo­",0.0302836,57,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Knox y Miranda formularon un plan de cooperación 
desde la Nueva Inglaterra para revolucionar las Indias españolas3. Esto 
queda revelado por un significativo memorándum fechado el 23 de 
noviembre de 1784. Este documento se refiere a un proyecto para alis-tar soldados en la Nueva Inglaterra para la liberación de las colonias 
hispanoamericanas. En el memorándum figura un cálculo de los su-puestos gastos para reclutar, vestir y armar a cinco mil hombres, con sus 
correspondientes oficiales, divididos en cuerpos de Infantería, Caballería 
y Artillería, y todo lo que se necesitare, además, para operaciones inme-diatas, con provisiones y municiones para un año4. 
Este ",0.0508251,62,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Con el mayor interés, Miranda había asistido al alborozo popular 
en la América del Norte, cuando se recibió la noticia de que la separación 
de Inglaterra era un hecho consumado. El espíritu norteamericano de 
tolerancia religiosa le impresionó profundamente. En cuanto a los rasgos 
plausibles de la administración de las colonias emancipadas, el venezo-lano se inclina a atribuirlos más bien a las excelencias de la Constitución 
inglesa que a cualquier virtud intrínseca de las instituciones desarro-lladas en tierra americana. Con reacción crítica, había observado ciertas  manifestaciones de espíritu democrático entre los ciudadanos de los 
Estados. Sin embargo, la sensación de felicidad ",0.0524866,64,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"más tarde. Después de mencionar el ambicioso 
proyecto formado para la liberación hispanoamericana durante su viaje 
por los Estados Unidos, agrega: 
«Pasé con este objeto a Ynglaterra en el principio de 1785; mas los 
embarasos, y disgustos en que la nación se hallava con motivo de la per-dida de sus Colonias y de los gastos excesivos de la pasada guerra; no 
davan campo á presentar en el momento asuntos de esta magnitud; y 
asi resolví ocupar el tiempo que era necesario aguardar, en examinár 
atentamte. los diversos goviernos, y sisthemas Políticos de la Europa»3. 
En la metrópoli inglesa, el venezolano ",0.0462184,70,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Indias españolas. Hizo copia de los documentos que trataban de las 
Tecientes sublevaciones contra el dominio español en el Perú y la Nueva 
Granada1. El conde Bernstorff, ministro de Relaciones Exteriores de 
Dinamarca, declaró que Miranda era un entusiasta de los principios de 
libertad que acababan de triunfar en las colonias inglesas de la América 
del Norte. El ministro de Hacienda, conde Schimmelmann, que a menudo 
recibía al venezolano en su casa, decía que «los principales temas de su 
conversación eran siempre la venganza contra España y el derrocamiento 
de>su dominación en America»2. 
1 Ibídem. 
2 Parra-Perez, op. cit.",0.0481064,90,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Estaba ahora mejor prepa-rado para la ejecución de su plan fundamental. En un testamento que   redactó una década después, Miranda confesó que el propósito principal 
de sus notables viajes había sido buscar la forma de gobierno que mejor 
pudiese asegurar el establecimiento de una sabia y sensata libertad en 
las colonias hispanoamericanas.",0.0258279,94,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"pero entretanto me alegraré de conocer los progresos 
que ha hecho en su negocio» 
El ex gobernador Pownall se sentía fuertemente atraído por la perso-nalidad y los propósitos de Miranda. Como entendido en política, Pownall 
se interesó por las Indias Españolas cuando estaba actuando en calidad 
de gobernador de las colonias, inglesas en América del Norte. Quizá esti-maba que Miranda era «un Genio emprendedor agraviado» que, como lo 
predecía en un folleto publicado en 1780, era capaz de dirigir una revo-lución conducente al «establecimiento de una gran Monarquía» en la  América hispana12. 
1 Ibídem. 
2 Pownall, A Memorial, pp. 26-27. 
3 ",0.0487106,102,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"futuro poder de Gran  Bretaña» y abrir «una fuente casi inagotable de comercio», permitiéndole,  además, pagar parte de su deuda nacional. La acción de referencia con-sistía en ayudar a los hispanoamericanos descontentos, por medio de  una fuerza naval y militar auxiliar, a hacer una revolución, mientras;  otros habitantes de las colonias formarían un gobierno independiente. 
Pownall habló de las riquezas, la población y la política de las Indias 
españolas y dijo que «todo eso representaba una mina cargada y lista,  para estallar», a la cual sólo había que arrimar una antorcha. Expuso 
también que había que utilizar como instrumentos a algunos ",0.0492392,102,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"actividad, era capaz de proyectar, dirigir y ejecutar las 
medidas, y con la cual había yo considerado y concertado ya el Plan,  que estaba dispuesto a comunicar tanto en general como en detalle» x. 
En estas sugestiones, Pownall mencionó también la remuneración 
que, a su entender, los habitantes de las colonias oprimidas ofrecerían  
por la ayuda inglesa. Evidentemente, propuso al primer ministro que 
los hispanoamericanos diesen a Inglaterra una parte de las rentas que 
estaban acostumbrados a pagar a España. Reembolsarían los gastos en 
que incurriera Inglaterra al participar en su liberación. Además, le abo-narían un subsidio anual hasta que quedara ",0.0499189,103,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"había 
surgido entre Inglaterra y España acerca del derecho de fundar estable-cimientos en la costa noroeste de la América del Norte, cerca de la Bahía 
de Nootka. En ese punto, un comandante español llamado Martínez 
había apresado a ingleses que fueron allá de China con el propósito de 
crear una colonia. En suma, la controversia acerca de la Bahía de Nootka 
era la consecuencia de una rivalidad de pretensiones con respecto al 
territorio; el título español a la soberanía en esa región se fundaba prin-cipalmente en el descubrimiento y la exploración, mientras que el de 
Inglaterra se cifraba también en descubrimientos ",0.0473512,103,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"el cacao, el azúcar, los cueros y el tabaco producidos 
anualmente en la América española, sumaban un valor de cincuenta y 
cinco millones de pesos. Decía que España exportaba allá todos los años 
productos valuados en 22 millones de pesos, y que una cantidad igual de 
mercaderías ehtraba en las colonias de contrabando. Presentaba cifras 
para mostrar que las tropas regulares españolas en las Indias españolas 
ascendían a unos 13.000 hombres, y que la milicia colonial llegaba a 20.000 
plazas. Declaraba que, en las Antillas y la costa occidental de la América 
del Sur, España sólo tenía cuatro naves ",0.0457653,107,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"et 
commerciaux dont on etoient convenus, &c... ce qui eut lieu le 5 mars 1790*. Como se 
verá, Miranda exageró el estímulo ofrecido por Pitt. 
2 Apuntes sobre la América Española, febrero 1790, Ibidem. 
Miranda presentó también al primer ministro un proyecto en idioma 
francés sobre el gobierno de las colonias hispanoamericanas emancipadas. 
El territorio del propuesto estado había de tener como límite, en el este,  la línea de la costa del Atlántico, las fronteras del Brasil y las Guayanas,  y el río Mississippi. En el norte, su linde había de ser el paralelo 45, que 
debía seguirse desde las fuentes ",0.0459918,107,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"106 — 
su provincia natal, sea el Istmo de Panamá. Es obvio que esperaba ver 
cundir la insurrección por todas las colonias españolas de América. 
Parece que sir Archibald Campbell fué elegido para hacerse cargo de 
una expedición contra la América del Sur1. Un oficial naval llamado 
Thomas Graves recibió instrucciones de reunir datos sobre las costas de 
Venezuela y el vecino Istmo. Los ministros ingleses también compilaron 
informaciones sobre puntos estratégicos ",0.035419,112,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Inglaterra 
y España, que prometía a las personas damnificadas en la bahía de 
Nootka restitución de lo confiscado e indemnización, y declaraba con-firmado el derecho de los ingleses de pescar a diez millas marinas de la. 
costa, en el Océano Pacífico, pero prohibiéndoles dedicarse al comercio de. 
contrabando con las colonias españolas. El tratado de la bahía de Nootka. 
estipulaba también que, en caso de violación, las partes contratantes,  arreglarían el pleito eventual en forma amistosa1. 
1 Manning, op. cit., loe. cit., pp. 454-56. 
2 Abril 5, 1791, Knox MSS., t. XXVIII, f. 8. 
3 Bartenev, Archiv knjaza Voroncova, t. XXX,",0.0478798,114,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"en momentos críticos, de 
tomar en sus propias manos la dirección de determinados asuntos. 
Sean cuales fueren las intenciones de Pitt, está claro que, a consecuen-cia de la vinculación de 1790, Miranda deseó obtener de Inglaterra una  compensación financiera regular a cambio de servicios relacionados con 
la emancipación de las colonias hispanoamericanas. Ya porque el vene-zolano exigió una remuneración que el primer ministro consideró excesiva,  ya por un malentendido acerca de los arreglos financieros que debían 
hacerse, sus relaciones terminaron con mutuo desagrado. No carece de 
significación el hecho de que este fracaso se produjera precisamente en 
el momento en que ",0.0515048,120,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"t. XX. 
3 A. G., Armées du Nord et des Ardennes, noviembre, 1792. 
4 Brissot, Correspondance et papiers, p. 312. 
Una carta de Brissot a Dumouriez, fechada el 28 de noviembre de 1792,  expone detalladamente el significativo proyecto de emplear al venezolano 
para separar de la Madre Patria a las colonias españolas: 
«Es necesario — dice — promover esta revolución en España y Amé-rica al mismo tiempo. El destino del movimiento en la América española  depende de un hombre: ¡le conoce Vd., le estima, le ama: es Miranda! 
Los ministros han estado buscando recientemente a alguien para reem-plazar a Desparbcs en Santo Domingo.",0.0474267,129,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"color. 
«Entonces, ¿con qué facilidad será capaz de sublevar las colonias 
que poseen los españoles en las Antillas y el continente americano? 
Al frente de doce mil hombres de las tropas de línea que ahora están 
en Santo Domingo, y de diez a quince mil valientes mulatos que proveerán 
nuestras colonias, ¿con qué facilidad invadirá las posesiones españolas,  teniendo también bajo sus órdenes una escuadra, mientras los españoles 
no disponen de fuerzas para oponerse a él? El nombre mismo de Miranda 
vale un ejército: su talento, su valor, su genio — todo promete el éxito! 
Para asegurarlo, sin embargo, no hay que ",0.0468226,129,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"islas, estoy perfec-tamente enterado y en condiciones de formarme una opinión exacta.  Con respecto a las islas francesas y su situación actual, en cambio, casi 
nada sé, y por consiguiente me es imposible hacerme una justa opinión 
de ellas. Como, en su plan, constituyen la base de operaciones — porque 
las colonias francesas han de proveer la fuerza activa para poner en 
movimiento al pueblo del Continente adyacente—es necesario que estemos",0.033682,130,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"t. XX. 
3 A. G., Armées du Nord et des Ardennes, noviembre, 1792. 
4 Brissot, Correspondance et papiers, p. 312. 
Una carta de Brissot a Dumouriez, fechada el 28 de noviembre de 1792,  expone detalladamente el significativo proyecto de emplear al venezolano 
para separar de la Madre Patria a las colonias españolas: 
«Es necesario — dice — promover esta revolución en España y Amé-rica al mismo tiempo. El destino del movimiento en la América española  depende de un hombre: ¡le conoce Vd., le estima, le ama: es Miranda! 
Los ministros han estado buscando recientemente a alguien para reem-plazar a Desparbes en Santo Domingo.",0.0474267,131,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"color. 
«Entonces, ¿con qué facilidad será capaz de sublevar las colonias 
que poseen los españoles en las Antillas y el continente americano? 
Al frente de doce mil hombres de las tropas de línea que ahora están 
en Santo Domingo, y de diez a quince mil valientes mulatos que proveerán 
nuestras colonias, ¿con qué facilidad invadirá las posesiones españolas,  teniendo también bajo sus órdenes una escuadra, mientras los españoles 
no disponen de fuerzas para oponerse a él? El nombre mismo de Miranda 
vale un ejército: su talento, su valor, su genio — todo promete el éxito! 
Para asegurarlo, sin embargo, no hay que ",0.0468226,131,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"islas, estoy perfec-tamente enterado y en condiciones de formarme una opinión exacta.  Con respecto a las islas francesas y su situación actual, en cambio, casi 
nada sé, y por consiguiente me es imposible hacerme una justa opinión 
de ellas. Como, en su plan, constituyen la base de operaciones — porque 
las colonias francesas han de proveer la fuerza activa para poner en 
movimiento al pueblo delContinente adyacente—es necesario que estemos",0.0336065,132,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"que vivía entre dicho  límite y el Rin, debía ser declarado libre, y los territorios evacuados en 
esa forma estaban destinados, en su proyecto, a convertirse en «estados 
paragolpes». Las naciones vecinas debían obtener la libre navegación en 
los ríos franceses que corrían por sus territorios. 
En materia de política colonial, aconsejaba que Francia cambiara al-gunas de sus islas menos importantes por la parte española de Santo  Domingo, y obtuviera Puerto Rico a cambio del territorio ocupado por 
los ejércitos franceses en España, como resultado de las campañas de 
1793, 1794 y 17953. Evidentemente, Miranda no era partidario del plan 
militar,",0.0493902,153,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"que nunca 
a luchar por la emancipación de su tierra natal. No cabe duda que la 
vivienda de Miranda sirvió de lugar de reunión a los conspiradores 
audaces que se interesaban por los destinos de las Indias españolas, fuesen 
ellos franceses, ciudadanos de los Estados Unidos o emisarios de las co-lonias de España. Veremos que, durante su estada en la capital de Fran-cia, Miranda hizo un elaborado plan para la realización de su absorbente  anhelo.",0.0339841,159,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Inglaterra, se había producido efectivamente. Además, existía 
la posibilidad de que las hostilidades estallaran, no sólo entre Francia y 
los Estados Unidos, sino también entre los Estados Unidos y España,  lo cual proveería una útil cooperación en la ejecución del plan. Por otra 
parte, en el momento presente, todas las colonias hispanoamericanas 
están más maduras y mejor preparadas par$ el acontecimiento. Mr. 
Turnbull cumplió puntualmente el encargo; fué muy bien recibido por 
Mr. Pitt, quien le dió una respuesta favorable pero de sondeo. *** Por 
fin, después de esperar más de tres meses una respuesta de don Pedro 
Caro y de Mr.",0.048484,162,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"carácter de credenciales,  para que la gestión se realizara con mayor regularidad, a lo cual contestó 
el venezolano que se habían previsto esas objeciones y se convino que  
las instrucciones que llevaba le sirvieran al mismo tiempo de credenciales,  pues le fueron dadas por comisionados, diputados y representantes de 
las colonias hispanoamericanas. Todos esos papeles estaban en el paquete 
que Miranda llevaba consigo1. 
1 Memorándum sin fecha, Mir. MSS., t. XLV. 
2 Robertson, op. dt., pp. 318-19. 
En efecto, el paquete contenía una copia de las «instrucciones» del 
criollo y una carta, de fecha 16 de enero de 1798, dirigida a ",0.0479554,165,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"revelaban ser decisiones de una junta 
revolucionaria reunida en París, el 22 de diciembre de 1797. Declaraban 
que la junta estaba compuesta de «diputados» enviados a Europa de las 
Indias españolas para concertar con el venezolano un proyecto de eman-cipación de su tierra natal dominada por España. Alegaban que las colo-nias hispanoamericanas, habiendo resuelto por unanimidad proclamar su 
independencia y establecer la libertad sobre una base firme, se dirigían 
al gobierno inglés y le invitaban a adherirse a ellas en la organización 
de aquella empresa. La asistencia pedida a Inglaterra no pasaba dé vein-tisiete naves de línea, ocho mil hombres de ",0.0496923,165,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"en  París, probablemente conversó con Nariño acerca de las Indias españolas. 
Indudablemente conferenció con Caro. En un documento por el cual, el 
20 de marzo de 1798, Miranda dió ciertos poderes a la firma mercantil 
inglesa de Turnbull y Forbes, complacido se calificó a sí mismo de «co-misionado de las colonias continentales hispanoamericanas» y dió a  Caro el mismo título4. Aunque los nombres de Olavide, Pozo y Sucre y 
Salas no figuran en una lista de presuntos agentes de la América espa-ñola, cuidadosamente guardada por Miranda5, parece escasamente exacto  pretender, como lo hizo un anónimo informante del gobierno francés en 
Londres,",0.0489371,166,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"traicionados y andrajosos, forzados a trabajar en un campo de 
ajos, alimentados con «soupe maigre» y alojados en pocilgas. 
Siempre atento a las ocasiones de hacer adelantar su proyecto prin-cipal, el 20 de marzo de 1798, Miranda envió una nota importante al  primer ministro: 
«El infrascripto, principal agente de las colonias hispanoamericanas,  enterado por noticias privadas como por informaciones públicas de la 
crítica situación en que se encuentra actualmente España, amenazada 
por una invasión francesa que pone al gobierno en peligro de convulsión 
anárquica, opina que esto provocará otra convulsión en el Nuevo Mundo;  pues los colonos españoles, encontrándose libres de ",0.0517314,171,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"emancipación 
de la América española, a menos que los Estados Unidos patrocinaran 
la empresa. Sugería que durante el próximo invierno, su gobierno deci-diría quizá cooperar. Subrayaba el proyecto revolucionario, diciendo que 
habría que contar con una escuadra de Inglaterra, un ejército de los 
Estados Unidos y un gobierno, para las colonias españolas emancipadas,  que conviniera a las dos naciones cooperadoras 3. 
De esta carta, el ministro norteamericano y el agente de la América 
del Sur extrajeron nueva inspiración. King le contestó el 20 de octubre 
de 1798 para decirle que Inglaterra estaba dispuesta a cooperar precisa-mente como él lo deseaba 4.",0.0499189,176,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"164 — 
Analizó la situación y fundó su esperanza de éxito en tres factores: 
la debilidad de las defensas de los puntos principales que debían atacarse;  la actitud desleal de muchos jefes españoles; y la disposición favorable 
de los habitantes de las colonias. Mantenía que «el deseo de los hispa-noamericanos de lograr una emancipación que los hiciera totalmente  independientes de la Madre Patria» estaba probado por sus rebeliones  
contra el régimen español. Mencionaba el éxito de algunos revolucionarios 
en la Nueva Granada, que efectivamente consiguieron obligar a los fun-cionarios españoles a firmar un ",0.0462939,179,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"con influyentes estadistas ingleses. Fué 
indudablemente uno de los primeros hombres de su época que apreciaron 
la relación existente entre las Indias españolas >y la titánica lucha de 
Inglaterra contra Francia. Adivinó con acierto que las actividades mer-cantiles de Inglaterra la impulsarían a interesarse vivamente por la se-paración de las colonias españolas de la Madre Patria. Profesó temer la  importación en la América hispana de los principios franceses, y expresó 
el deseo de anticiparse a cualquier tendencia en ese sentido, haciendo allí  
una revolución con la ayuda de Inglaterra. Pero la aprensión de una 
invasión francesa, así como el temor de ",0.0499944,182,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"sin impaciencia contesté la proposición: pos-tergué su discusión hasta otra oportunidad»1. 
1 Mir. MSS., t. XLVI. 
Era aparentemente la idea del capitán Thomas Graves que Inglaterra 
diera a Miranda armas, municiones, algunos oficiales y una pequeña 
fuerza naval, «con el fin de conseguir la libertad e independencia de las 
colonias españolas del continente americano, de lo cual se derivaría para",0.0301326,184,Com violência
